,data,codice_regione,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_test,note_casi
18895,2022-08-11T17:00:00,19,Sicilia,764,38,802,115916,116718,1459144,11864,1587726,14651009,9044503.0,,
18896,2022-08-11T17:00:00,9,Toscana,512,19,531,85777,86308,1260456,10533,1357297,15175153,5083849.0,,
18897,2022-08-11T17:00:00,10,Umbria,225,3,228,12962,13190,343126,2009,358325,4594010,767892.0,,
18898,2022-08-11T17:00:00,2,Valle d'Aosta,13,0,13,1071,1084,41120,547,42751,545575,139417.0,,
18899,2022-08-11T17:00:00,5,Veneto,594,26,620,64105,64725,2065155,15200,2145080,32376192,5029547.0,,
18900,2022-08-12T17:00:00,13,Abruzzo,230,9,239,25013,25252,494649,3574,523475,6619831,1299788.0,,
18901,2022-08-12T17:00:00,17,Basilicata,55,2,57,8995,9052,164000,978,174030,1190122,378026.0,,
18902,2022-08-12T17:00:00,18,Calabria,252,13,265,69666,69931,440983,2880,513794,3574871,2733411.0,,L'asp di Catanzaro comunica 276 nuovi soggetti positivi di cui 22 fuori regione L'ASP di Cosenza Comunica 352 nuovi positivi di cui 33 fuori regione
18903,2022-08-12T17:00:00,15,Campania,456,22,478,122177,122655,2012695,10967,2146317,18399083,5165530.0,,"a seguito delle verifiche odierne si evince che 8 decessi registrati oggi, risalgono al periodo compreso tra il 10/07 e il 09/08 2022"
18904,2022-08-12T17:00:00,8,Emilia-Romagna,1337,41,1378,35432,36810,1736791,17708,1791309,17394896,2844258.0,,
18905,2022-08-12T17:00:00,6,Friuli Venezia Giulia,228,4,232,13056,13288,445649,5300,464237,6962625,1187425.0,,
18906,2022-08-12T17:00:00,12,Lazio,868,54,922,159237,160159,1814958,11878,1986995,23370616,5853439.0,,
18907,2022-08-12T17:00:00,7,Liguria,359,7,366,12761,13127,529640,5489,548256,6055835,1406167.0,,*di cui 28124  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
18908,2022-08-12T17:00:00,3,Lombardia,1010,28,1038,62353,63391,3316165,41919,3421475,40423051,8648945.0,,
18909,2022-08-12T17:00:00,11,Marche,135,4,139,15024,15163,570533,4065,589761,3419396,2417099.0,,
18910,2022-08-12T17:00:00,14,Molise,28,2,30,5914,5944,77888,658,84490,704179,659149.0,,
18911,2022-08-12T17:00:00,21,P.A. Bolzano,61,1,62,3244,3306,246337,1520,251163,5306499,845953.0,,"282 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 276 casi diagnosticati con test antigenico e 6 nuovi positivi al test PCR. "
18912,2022-08-12T17:00:00,22,P.A. Trento,68,1,69,4036,4105,192988,1587,198680,2776501,579360.0,,
18913,2022-08-12T17:00:00,1,Piemonte,433,9,442,36840,37282,1355576,13566,1406424,18810070,4144212.0,,
18914,2022-08-12T17:00:00,16,Puglia,393,17,410,39679,40089,1378819,8911,1427819,12291734,2593990.0,,
18915,2022-08-12T17:00:00,20,Sardegna,132,11,143,18660,18803,407214,2661,428678,4977298,1704711.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 715 casi dichiarati oggi, 622 sono stati diagnosticati da tampone antigenico. Si segnala il decesso dei paz.:  - 1 donna 96 aa Residente nella Provincia del Sud Sardegna  - 1 donna 80 aa Residente nella Provincia del Sud Sardegna  "
18916,2022-08-12T17:00:00,19,Sicilia,719,36,755,115109,115864,1462194,11880,1589938,14665264,9058444.0,,
18917,2022-08-12T17:00:00,9,Toscana,472,17,489,85514,86003,1261997,10543,1358543,15184878,5085595.0,,
18918,2022-08-12T17:00:00,10,Umbria,217,4,221,11649,11870,344940,2011,358821,4596476,768183.0,,
18919,2022-08-12T17:00:00,2,Valle d'Aosta,8,0,8,976,984,41271,547,42802,545932,139497.0,,
18920,2022-08-12T17:00:00,5,Veneto,582,24,606,61244,61850,2071223,15211,2148284,32403493,5031192.0,,
18921,2022-08-13T17:00:00,13,Abruzzo,223,9,232,25139,25371,495336,3576,524283,6625305,1300381.0,,
18922,2022-08-13T17:00:00,17,Basilicata,52,2,54,8816,8870,164434,978,174282,1191328,378246.0,,
18923,2022-08-13T17:00:00,18,Calabria,229,12,241,68984,69225,442767,2890,514882,3579934,2737583.0,,
18924,2022-08-13T17:00:00,15,Campania,462,23,485,121061,121546,2016077,10970,2148593,18413003,5167077.0,,"a seguito delle verifiche odierne si evince che un decesso registrato oggi, risale al giorno 01/08 2022"
18925,2022-08-13T17:00:00,8,Emilia-Romagna,1236,34,1270,34092,35362,1740157,17716,1793235,17406950,2844854.0,,
18926,2022-08-13T17:00:00,6,Friuli Venezia Giulia,226,3,229,12116,12345,447320,5303,464968,6967803,1187895.0,,
18927,2022-08-13T17:00:00,12,Lazio,847,52,899,151836,152735,1824240,11881,1988856,23385152,5854800.0,,
18928,2022-08-13T17:00:00,7,Liguria,354,7,361,12357,12718,530895,5492,549105,6062345,1407203.0,,*di cui 28259  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
18929,2022-08-13T17:00:00,3,Lombardia,979,31,1010,58626,59636,3322708,41944,3424288,40448019,8651837.0,,
18930,2022-08-13T17:00:00,11,Marche,130,5,135,14565,14700,571925,4067,590692,3422634,2420337.0,,
18931,2022-08-13T17:00:00,14,Molise,24,1,25,5888,5913,78053,659,84625,704865,659808.0,,
18932,2022-08-13T17:00:00,21,P.A. Bolzano,57,1,58,3066,3124,246783,1520,251427,5308335,846166.0,,"264  nuovi positivi di cui 2 test antigenici confermati da test molecolare, 260 casi diagnosticati con test antigenico e 3 nuovi positivi al test PCR. A questi sono stati sottratti 1 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni, per un totale netto di 259 positivi a test antigenico comunicati "
18933,2022-08-13T17:00:00,22,P.A. Trento,62,1,63,3883,3946,193484,1587,199017,2778245,579579.0,,
18934,2022-08-13T17:00:00,1,Piemonte,418,10,428,35877,36305,1357903,13567,1407775,18827545,4145576.0,,
18935,2022-08-13T17:00:00,16,Puglia,398,15,413,37920,38333,1382423,8918,1429674,12306223,2595943.0,,
18936,2022-08-13T17:00:00,20,Sardegna,128,9,137,17966,18103,408493,2662,429258,4980929,1705232.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 580 casi dichiarati oggi, 526 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 85 aa Residente nella Provincia del Sud Sardegna "
18937,2022-08-13T17:00:00,19,Sicilia,704,31,735,112765,113500,1466632,11893,1592025,14678496,9071443.0,,
18938,2022-08-13T17:00:00,9,Toscana,457,16,473,85031,85504,1263634,10554,1359692,15194351,5087212.0,,
18939,2022-08-13T17:00:00,10,Umbria,205,3,208,10231,10439,346815,2012,359266,4599345,768505.0,,
18940,2022-08-13T17:00:00,2,Valle d'Aosta,10,0,10,943,953,41350,547,42850,546218,139554.0,,
18941,2022-08-13T17:00:00,5,Veneto,554,26,580,58914,59494,2076543,15246,2151283,32430745,5033167.0,,
18942,2022-08-14T17:00:00,13,Abruzzo,221,9,230,25447,25677,495714,3576,524967,6630994,1300895.0,,
18943,2022-08-14T17:00:00,17,Basilicata,44,2,46,8761,8807,164661,979,174447,1192110,378399.0,,
18944,2022-08-14T17:00:00,18,Calabria,223,13,236,68796,69032,443978,2894,515904,3584034,2740657.0,,
18945,2022-08-14T17:00:00,15,Campania,440,20,460,121464,121924,2017444,10974,2150342,18423880,5168304.0,,"a seguito delle verifiche odierne si evince che un decesso registrato oggi, risale al 07/08 2022"
18946,2022-08-14T17:00:00,8,Emilia-Romagna,1240,36,1276,32413,33689,1743432,17722,1794843,17415128,2845316.0,,
18947,2022-08-14T17:00:00,6,Friuli Venezia Giulia,227,6,233,10877,11110,448988,5305,465403,6970998,1188204.0,,
18948,2022-08-14T17:00:00,12,Lazio,808,53,861,150581,151442,1827384,11888,1990714,23397869,5855891.0,,
18949,2022-08-14T17:00:00,7,Liguria,349,8,357,11714,12071,532212,5492,549775,6066528,1407945.0,,*di cui 28344  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
18950,2022-08-14T17:00:00,3,Lombardia,914,32,946,58105,59051,3325416,41964,3426431,40465598,8653888.0,,
18951,2022-08-14T17:00:00,11,Marche,129,5,134,14242,14376,573026,4070,591472,3425625,2423328.0,,
18952,2022-08-14T17:00:00,14,Molise,17,2,19,6056,6075,78060,659,84794,706231,661149.0,,
18953,2022-08-14T17:00:00,21,P.A. Bolzano,52,1,53,2798,2851,247213,1520,251584,5309590,846309.0,,"157 nuovi positivi di cui 1 test antigenici confermati da test molecolare, 153 casi diagnosticati con test antigenico e 3 nuovi positivi al test PCR. "
18954,2022-08-14T17:00:00,22,P.A. Trento,72,1,73,3733,3806,193860,1587,199253,2779763,579760.0,,
18955,2022-08-14T17:00:00,1,Piemonte,425,11,436,35324,35760,1359423,13567,1408750,18836684,4146521.0,,
18956,2022-08-14T17:00:00,16,Puglia,394,15,409,37164,37573,1384518,8918,1431009,12313863,2597480.0,,
18957,2022-08-14T17:00:00,20,Sardegna,130,9,139,18161,18300,408582,2665,429547,4983830,1705484.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 289 casi dichiarati oggi, 270 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 77 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 81 aa Residente nella Provincia del Sud Sardegna  - 1 donna 84 aa Residente nella Città Metropolitana di Cagliari "
18958,2022-08-14T17:00:00,19,Sicilia,678,31,709,112109,112818,1468874,11900,1593592,14689602,9082349.0,,
18959,2022-08-14T17:00:00,9,Toscana,435,18,453,84861,85314,1264651,10560,1360525,15201407,5088511.0,,
18960,2022-08-14T17:00:00,10,Umbria,194,1,195,8773,8968,348649,2021,359638,4601730,768809.0,,
18961,2022-08-14T17:00:00,2,Valle d'Aosta,9,0,9,904,913,41422,547,42882,546465,139615.0,,
18962,2022-08-14T17:00:00,5,Veneto,542,25,567,57446,58013,2080394,15252,2153659,32447143,5034542.0,,
18963,2022-08-15T17:00:00,13,Abruzzo,219,9,228,25807,26035,495714,3577,525326,6633209,1301167.0,,
18964,2022-08-15T17:00:00,17,Basilicata,43,1,44,8706,8750,164816,979,174545,1192532,378474.0,,
18965,2022-08-15T17:00:00,18,Calabria,223,13,236,68360,68596,444971,2895,516462,3586234,2742330.0,,
18966,2022-08-15T17:00:00,15,Campania,421,22,443,121825,122268,2018071,10975,2151314,18429227,5168967.0,,"a seguito delle verifiche odierne, si evince che il decesso registrato oggi risale al giorno 27/07/22"
18967,2022-08-15T17:00:00,8,Emilia-Romagna,1263,38,1301,30257,31558,1746622,17732,1795912,17420052,2845750.0,,
18968,2022-08-15T17:00:00,6,Friuli Venezia Giulia,230,6,236,10323,10559,449750,5307,465616,6972522,1188360.0,,
18969,2022-08-15T17:00:00,12,Lazio,814,51,865,148722,149587,1830252,11892,1991731,23404202,5856552.0,,
18970,2022-08-15T17:00:00,7,Liguria,350,8,358,11577,11935,532615,5492,550042,6068559,1408393.0,,*di cui 28382  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
18971,2022-08-15T17:00:00,3,Lombardia,905,31,936,56554,57490,3327914,41974,3427378,40473843,8655036.0,,
18972,2022-08-15T17:00:00,11,Marche,130,5,135,12854,12989,574897,4070,591956,3426958,2424661.0,,
18973,2022-08-15T17:00:00,14,Molise,18,1,19,6166,6185,78060,660,84905,706740,661649.0,,
18974,2022-08-15T17:00:00,21,P.A. Bolzano,46,1,47,2567,2614,247530,1520,251664,5310315,846420.0,,"80 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 77 casi diagnosticati con test antigenico e 3 nuovi positivi al test PCR. "
18975,2022-08-15T17:00:00,22,P.A. Trento,74,1,75,3632,3707,194085,1587,199379,2780429,579828.0,,
18976,2022-08-15T17:00:00,1,Piemonte,426,11,437,35099,35536,1360073,13567,1409176,18841890,4147034.0,,
18977,2022-08-15T17:00:00,16,Puglia,391,15,406,37069,37475,1385242,8918,1431635,12318337,2598617.0,,
18978,2022-08-15T17:00:00,20,Sardegna,129,10,139,18087,18226,408772,2666,429664,4984779,1705604.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico.   Pertanto si specifica che dei 117 casi dichiarati oggi, 116 sono stati diagnosticati da tampone antigenico    1 deceduto nella ASL Cagliari;                            "
18979,2022-08-15T17:00:00,19,Sicilia,660,32,692,112120,112812,1469695,11903,1594410,14696142,9088725.0,,
18980,2022-08-15T17:00:00,9,Toscana,431,20,451,83931,84382,1265921,10563,1360866,15203955,5089012.0,,
18981,2022-08-15T17:00:00,10,Umbria,189,1,190,7739,7929,349904,2021,359854,4602591,768898.0,,
18982,2022-08-15T17:00:00,2,Valle d'Aosta,11,0,11,893,904,41450,547,42901,546588,139668.0,,
18983,2022-08-15T17:00:00,5,Veneto,531,25,556,56971,57527,2081904,15257,2154688,32454074,5035086.0,,
18984,2022-08-16T17:00:00,13,Abruzzo,215,8,223,25291,25514,496598,3587,525699,6635062,1301412.0,,
18985,2022-08-16T17:00:00,17,Basilicata,41,1,42,8666,8708,164985,979,174672,1193157,378593.0,,
18986,2022-08-16T17:00:00,18,Calabria,213,14,227,68025,68252,445918,2897,517067,3588759,2744604.0,,Catanzaro comunica 79 nuovi  positivi di cui 2 fuori regione e un guarito fuori regione Cosenza comunica 210 nuovi casi di cui 21 fuori regione
18987,2022-08-16T17:00:00,15,Campania,426,23,449,121187,121636,2019601,10980,2152217,18434731,5169672.0,,"a seguito delle verifiche odierne, si evince che due decessi registrati oggi, risalgono ad un periodo compreso tra il 24/07 e il 13/08 2022"
18988,2022-08-16T17:00:00,8,Emilia-Romagna,1290,41,1331,28639,29970,1748894,17742,1796606,17425685,2846178.0,,
18989,2022-08-16T17:00:00,6,Friuli Venezia Giulia,232,5,237,9750,9987,450514,5309,465810,6974197,1188527.0,,
18990,2022-08-16T17:00:00,12,Lazio,805,50,855,147298,148153,1832295,11897,1992345,23408224,5857544.0,,
18991,2022-08-16T17:00:00,7,Liguria,368,8,376,10862,11238,533623,5494,550355,6071116,1408822.0,,*di cui 28421  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
18992,2022-08-16T17:00:00,3,Lombardia,917,30,947,55419,56366,3329808,41987,3428161,40481660,8656143.0,,
18993,2022-08-16T17:00:00,11,Marche,132,5,137,11875,12012,576220,4072,592304,3428042,2425745.0,,
18994,2022-08-16T17:00:00,14,Molise,20,1,21,6231,6252,78060,660,84972,707107,662011.0,,
18995,2022-08-16T17:00:00,21,P.A. Bolzano,50,1,51,2509,2560,247700,1521,251781,5311314,846548.0,,"117 nuovi positivi di cui 4 test antigenici confermati da test molecolare, 109 casi diagnosticati con test antigenico e 4 nuovi positivi al test PCR. "
18996,2022-08-16T17:00:00,22,P.A. Trento,82,1,83,3453,3536,194360,1588,199484,2781184,579896.0,,
18997,2022-08-16T17:00:00,1,Piemonte,411,9,420,34669,35089,1361085,13570,1409744,18847666,4147695.0,,
18998,2022-08-16T17:00:00,16,Puglia,388,16,404,36814,37218,1386040,8918,1432176,12323046,2599715.0,,
18999,2022-08-16T17:00:00,20,Sardegna,137,10,147,17997,18144,409346,2668,430158,4985559,1705889.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 494 casi dichiarati oggi, 452 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 74 aa Residente nella Provincia di Sassari  - 1 donna 98 aa Residente nella Provincia del Sud Sardegna   Il numero dei positivi relativi alla giornata odierna comprende un riallineamento dei dati relativo alle giornate 13, 14 e 15 agosto per l'area afferente alla ASL di Sassari, per un ammontare complessivo di 308 casi diagnosticati. Di questi 308 casi, sono riferibili al monitoraggio odierno per la ASL di Sassari un totale di 24 casi, di cui 22 diagnosticati con test antigenico. "
19000,2022-08-16T17:00:00,19,Sicilia,672,32,704,109870,110574,1472718,11912,1595204,14701758,9094214.0,,
19001,2022-08-16T17:00:00,9,Toscana,428,20,448,83779,84227,1266298,10564,1361089,15206346,5089384.0,,
19002,2022-08-16T17:00:00,10,Umbria,186,1,187,6465,6652,351331,2022,360005,4603430,769020.0,,
19003,2022-08-16T17:00:00,2,Valle d'Aosta,12,0,12,861,873,41505,547,42925,546785,139718.0,,
19004,2022-08-16T17:00:00,5,Veneto,519,23,542,56520,57062,2083271,15258,2155591,32461899,5035644.0,,
19005,2022-08-17T17:00:00,13,Abruzzo,217,8,225,24966,25191,498224,3592,527007,6642532,1302262.0,,
19006,2022-08-17T17:00:00,17,Basilicata,39,1,40,8693,8733,165293,979,175005,1194532,378870.0,,
19007,2022-08-17T17:00:00,18,Calabria,206,12,218,68502,68720,447562,2901,519183,3596527,2750913.0,,L'ASP di Catanzaro comunica 566 positivi di cui 40 fuori regione L'ASP di Cosenza comunica 678 nuovi positivi di cui 68 fuori regione
19008,2022-08-17T17:00:00,15,Campania,431,19,450,119374,119824,2024545,10991,2155360,18450515,5171545.0,,"a seguito delle verifiche odierne, si evince che otto decessi registrati oggi, risalgono al periodo compreso tra il 29/01 e il 14/08 2022"
19009,2022-08-17T17:00:00,8,Emilia-Romagna,1258,40,1298,28572,29870,1750395,17759,1798024,17441617,2847270.0,,
19010,2022-08-17T17:00:00,6,Friuli Venezia Giulia,217,4,221,9937,10158,451579,5317,467054,6981627,1189194.0,,
19011,2022-08-17T17:00:00,12,Lazio,763,50,813,143899,144712,1838496,11918,1995126,23425640,5859062.0,,
19012,2022-08-17T17:00:00,7,Liguria,362,5,367,9763,10130,535885,5498,551513,6080331,1410088.0,,*di cui 28575  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
19013,2022-08-17T17:00:00,3,Lombardia,891,27,918,49896,50814,3340003,41998,3432815,40513789,8659678.0,,
19014,2022-08-17T17:00:00,11,Marche,128,5,133,11254,11387,578204,4072,593663,3432200,2429903.0,,
19015,2022-08-17T17:00:00,14,Molise,19,1,20,6357,6377,78087,661,85125,707597,662489.0,,
19016,2022-08-17T17:00:00,21,P.A. Bolzano,42,1,43,2736,2779,247906,1521,252206,5313967,846789.0,,"425 nuovi positivi di cui 2 test antigenici confermati da test molecolare, 418 casi diagnosticati con test antigenico e 5 nuovi positivi al test PCR. "
19017,2022-08-17T17:00:00,22,P.A. Trento,84,1,85,3286,3371,195013,1589,199973,2783622,580215.0,,
19018,2022-08-17T17:00:00,1,Piemonte,387,8,395,33423,33818,1364283,13572,1411673,18860966,4149085.0,,
19019,2022-08-17T17:00:00,16,Puglia,365,18,383,35218,35601,1390105,8926,1434632,12337611,2601324.0,,
19020,2022-08-17T17:00:00,20,Sardegna,132,11,143,17493,17636,410977,2668,431281,4990671,1706781.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1123 casi dichiarati oggi, 1053 sono stati diagnosticati da tampone antigenico "
19021,2022-08-17T17:00:00,19,Sicilia,649,34,683,108628,109311,1476739,11926,1597976,14717001,9109169.0,,
19022,2022-08-17T17:00:00,9,Toscana,425,19,444,84314,84758,1267553,10578,1362889,15219291,5091913.0,,
19023,2022-08-17T17:00:00,10,Umbria,179,2,181,5191,5372,353181,2025,360578,4607201,769399.0,,
19024,2022-08-17T17:00:00,2,Valle d'Aosta,9,0,9,836,845,41621,547,43013,547246,139799.0,,
19025,2022-08-17T17:00:00,5,Veneto,536,22,558,54795,55353,2089915,15262,2160530,32500951,5038295.0,,
19026,2022-08-18T17:00:00,13,Abruzzo,196,7,203,24513,24716,499891,3600,528207,6647755,1302916.0,,
19027,2022-08-18T17:00:00,17,Basilicata,36,1,37,8657,8694,165617,979,175290,1195726,379149.0,,
19028,2022-08-18T17:00:00,18,Calabria,185,9,194,68672,68866,449068,2903,520837,3602359,2755651.0,,
19029,2022-08-18T17:00:00,15,Campania,417,15,432,118438,118870,2027633,11001,2157504,18462560,5173005.0,,"a seguito delle verifiche odierne, si evince che sei deceduti registrati oggi, risalgono al periodo compreso tra il 18/01 e il 15/08 2022"
19030,2022-08-18T17:00:00,8,Emilia-Romagna,1216,38,1254,28704,29958,1752584,17773,1800315,17452977,2848096.0,,
19031,2022-08-18T17:00:00,6,Friuli Venezia Giulia,209,6,215,9085,9300,453379,5319,467998,6986535,1189754.0,,
19032,2022-08-18T17:00:00,12,Lazio,729,46,775,140370,141145,1844009,11924,1997078,23439496,5861046.0,,
19033,2022-08-18T17:00:00,7,Liguria,352,5,357,9416,9773,537082,5501,552356,6086103,1410910.0,,*di cui 28695  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
19034,2022-08-18T17:00:00,3,Lombardia,884,20,904,51200,52104,3341726,42014,3435844,40535558,8662193.0,,
19035,2022-08-18T17:00:00,11,Marche,124,6,130,10574,10704,579901,4078,594683,3435038,2432741.0,,
19036,2022-08-18T17:00:00,14,Molise,20,2,22,5757,5779,78887,662,85328,708647,663509.0,,
19037,2022-08-18T17:00:00,21,P.A. Bolzano,45,0,45,2453,2498,248464,1521,252483,5316022,847004.0,,"277 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 271 casi diagnosticati con test antigenico e 6 nuovi positivi al test PCR. "
19038,2022-08-18T17:00:00,22,P.A. Trento,80,1,81,3328,3409,195310,1589,200308,2785269,580473.0,,
19039,2022-08-18T17:00:00,1,Piemonte,359,9,368,32864,33232,1366261,13572,1413065,18872218,4150143.0,,
19040,2022-08-18T17:00:00,16,Puglia,329,18,347,34452,34799,1392586,8943,1436328,12349510,2603539.0,,
19041,2022-08-18T17:00:00,20,Sardegna,127,12,139,16169,16308,413016,2674,431998,4993745,1707348.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 717 casi dichiarati oggi, 663 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 donna 89 aa Residente nella Provincia di Nuoro  - 1 donna 85 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 89 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 94 aa Residente nella Provincia del Sud Sardegna "
19042,2022-08-18T17:00:00,19,Sicilia,606,30,636,101751,102387,1485725,11946,1600058,14729886,9121802.0,,
19043,2022-08-18T17:00:00,9,Toscana,395,17,412,83867,84279,1269225,10589,1364093,15228458,5093722.0,,
19044,2022-08-18T17:00:00,10,Umbria,170,2,172,5253,5425,353604,2036,361065,4609659,769725.0,,
19045,2022-08-18T17:00:00,2,Valle d'Aosta,8,0,8,839,847,41678,547,43072,547499,139868.0,,
19046,2022-08-18T17:00:00,5,Veneto,538,24,562,54343,54905,2093826,15276,2164007,32527599,5040106.0,,
19047,2022-08-19T17:00:00,13,Abruzzo,173,6,179,24483,24662,501185,3606,529453,6652901,1303568.0,,
19048,2022-08-19T17:00:00,17,Basilicata,36,1,37,8623,8660,165903,979,175542,1196710,379419.0,,
19049,2022-08-19T17:00:00,18,Calabria,176,10,186,68040,68226,451301,2909,522436,3607992,2760345.0,,
19050,2022-08-19T17:00:00,15,Campania,401,16,417,117961,118378,2030311,11008,2159697,18474575,5174494.0,,"a seguito delle verifiche odierne, si evince che cinque decessi registrati oggi, risalgono al periodo compreso tra il 07/07 e il 16/08 2022"
19051,2022-08-19T17:00:00,8,Emilia-Romagna,1172,32,1204,28166,29370,1755162,17787,1802319,17463897,2848761.0,,
19052,2022-08-19T17:00:00,6,Friuli Venezia Giulia,200,5,205,8848,9053,454389,5322,468764,6990910,1190207.0,,
19053,2022-08-19T17:00:00,12,Lazio,723,43,766,136342,137108,1849838,11934,1998880,23453102,5862387.0,,
19054,2022-08-19T17:00:00,7,Liguria,338,8,346,9136,9482,538041,5502,553025,6092585,1411911.0,,*di cui 28795  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
19055,2022-08-19T17:00:00,3,Lombardia,845,21,866,47279,48145,3348425,42036,3438606,40555278,8664553.0,,
19056,2022-08-19T17:00:00,11,Marche,127,5,132,9575,9707,581823,4080,595610,3437832,2435535.0,,
19057,2022-08-19T17:00:00,14,Molise,20,2,22,5018,5040,79788,663,85491,709278,664123.0,,
19058,2022-08-19T17:00:00,21,P.A. Bolzano,45,0,45,2385,2430,248742,1521,252693,5317587,847135.0,,"210 nuovi positivi di cui 0 test antigenici confermati da test molecolare, 207 casi diagnosticati con test antigenico e 3 nuovi positivi al test PCR. "
19059,2022-08-19T17:00:00,22,P.A. Trento,72,1,73,3288,3361,195634,1589,200584,2786717,580669.0,,
19060,2022-08-19T17:00:00,1,Piemonte,350,7,357,32636,32993,1367710,13574,1414277,18883415,4151185.0,,
19061,2022-08-19T17:00:00,16,Puglia,320,17,337,33576,33913,1395006,8948,1437867,12360356,2605429.0,,
19062,2022-08-19T17:00:00,20,Sardegna,132,11,143,15370,15513,414564,2680,432757,4996735,1707854.0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 759 casi dichiarati oggi, 707 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 uomo 81 aa Residente nella Provincia del Sud Sardegna  - 1 donna 72 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 89 aa Residente nella Provincia di Sassari  - 1 uomo 97 aa Residente nella Provincia di Nuoro  - 1 uomo 70 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 32 aa Residente nella Provincia di Oristano  "
19063,2022-08-19T17:00:00,19,Sicilia,584,32,616,99164,99780,1490108,11964,1601852,14741474,9133136.0,,
19064,2022-08-19T17:00:00,9,Toscana,365,16,381,83444,83825,1270715,10601,1365141,15236120,5095303.0,,
19065,2022-08-19T17:00:00,10,Umbria,161,2,163,5038,5201,354238,2036,361475,4611907,769985.0,,
19066,2022-08-19T17:00:00,2,Valle d'Aosta,9,0,9,826,835,41740,547,43122,547781,139929.0,,
19067,2022-08-19T17:00:00,5,Veneto,533,25,558,53183,53741,2097989,15285,2167015,32554372,5041729.0,,
19068,2022-08-20T17:00:00,13,Abruzzo,174,6,180,24707,24887,501958,3607,530452,6657680,1304185.0,,
19069,2022-08-20T17:00:00,17,Basilicata,36,2,38,8409,8447,166468,979,175894,1198006,379753.0,,
19070,2022-08-20T17:00:00,18,Calabria,173,10,183,68088,68271,452804,2909,523984,3613464,2764867.0,,L'ASP di Catanzaro comunica 370 positivi di cui 25 fuori regione		 L'ASP di Cosenza comunica 501 nuovi positivi di cui 33 fuori regione		
19071,2022-08-20T17:00:00,15,Campania,381,15,396,118421,118817,2032000,11009,2161826,18486182,5175998.0,,"a seguito delle verifiche odierne, si evince che il decesso registrato oggi, risale al giorno 15707m2022"
19072,2022-08-20T17:00:00,8,Emilia-Romagna,1145,30,1175,27809,28984,1757283,17795,1804062,17474162,2849382.0,,
19073,2022-08-20T17:00:00,6,Friuli Venezia Giulia,190,5,195,8750,8945,455257,5328,469530,6995489,1190734.0,,
19074,2022-08-20T17:00:00,12,Lazio,711,41,752,131908,132660,1856039,11938,2000637,23464593,5863658.0,,
19075,2022-08-20T17:00:00,7,Liguria,312,9,321,8490,8811,539456,5507,553774,6103355,1413562.0,,*di cui 28896  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].
19076,2022-08-20T17:00:00,3,Lombardia,799,21,820,45504,46324,3353021,42060,3441405,40576943,8667201.0,,
19077,2022-08-20T17:00:00,11,Marche,115,4,119,8985,9104,583297,4082,596483,3440487,2438190.0,,
