data,d1,dpi,reg
30/7/2022,0,0,Sardegna
30/7/2022,1,0,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,4,2,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,3,0,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,0,0,Sicilia
30/7/2022,2,0,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,1,0,Sicilia
30/7/2022,0,0,Sicilia
30/7/2022,0,0,Sicilia
30/7/2022,27,6,Toscana
30/7/2022,5,0,Toscana
30/7/2022,1,0,Toscana
30/7/2022,0,1,Toscana
30/7/2022,1,0,Toscana
30/7/2022,0,0,Toscana
30/7/2022,2,0,Toscana
30/7/2022,3,0,Toscana
30/7/2022,6,0,Toscana
30/7/2022,0,0,Toscana
30/7/2022,0,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,9,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,1,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,1,0,Umbria
30/7/2022,0,0,Umbria
30/7/2022,1,0,Umbria
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
30/7/2022,1,1,Veneto
30/7/2022,1,0,Veneto
30/7/2022,7,0,Veneto
30/7/2022,3,1,Veneto
30/7/2022,3,0,Veneto
30/7/2022,1,0,Veneto
30/7/2022,3,0,Veneto
30/7/2022,1,0,Veneto
30/7/2022,3,0,Veneto
30/7/2022,5,0,Veneto
30/7/2022,0,0,Veneto
30/7/2022,1,0,Veneto
31/7/2022,0,0,Abruzzo
31/7/2022,0,0,Abruzzo
31/7/2022,0,0,Abruzzo
31/7/2022,0,0,Campania
31/7/2022,1,0,Campania
31/7/2022,0,0,Campania
31/7/2022,0,0,Campania
31/7/2022,0,0,Campania
31/7/2022,0,0,Campania
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,1,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Emilia-Romagna
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,4,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,1,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,1,0,Lazio
31/7/2022,1,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,0,0,Lazio
31/7/2022,2,1,Lombardia
31/7/2022,2,0,Lombardia
31/7/2022,2,0,Lombardia
31/7/2022,3,0,Lombardia
31/7/2022,3,1,Lombardia
31/7/2022,4,3,Lombardia
31/7/2022,2,0,Lombardia
31/7/2022,0,0,Lombardia
31/7/2022,0,0,Lombardia
31/7/2022,0,0,Marche
31/7/2022,0,0,Marche
31/7/2022,0,0,Marche
31/7/2022,0,0,Marche
31/7/2022,0,0,Marche
31/7/2022,0,0,Marche
31/7/2022,0,0,Piemonte
31/7/2022,1,0,Piemonte
31/7/2022,1,0,Piemonte
31/7/2022,2,0,Piemonte
31/7/2022,1,0,Piemonte
31/7/2022,0,0,Piemonte
31/7/2022,1,0,Piemonte
31/7/2022,0,0,Piemonte
31/7/2022,0,0,Piemonte
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,0,0,Puglia
31/7/2022,1,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,1,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sardegna
31/7/2022,0,0,Sicilia
31/7/2022,1,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,1,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,1,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,0,0,Sicilia
31/7/2022,1,0,Toscana
31/7/2022,1,0,Toscana
31/7/2022,0,0,Toscana
31/7/2022,0,0,Toscana
31/7/2022,0,0,Toscana
31/7/2022,1,0,Toscana
31/7/2022,1,0,Toscana
31/7/2022,0,0,Toscana
31/7/2022,0,0,Toscana
31/7/2022,0,0,Umbria
31/7/2022,0,0,Umbria
31/7/2022,0,0,Umbria
31/7/2022,0,0,Umbria
31/7/2022,0,0,Umbria
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,2,0,Veneto
31/7/2022,0,0,Veneto
31/7/2022,0,0,Veneto
1/8/2022,1,0,Abruzzo
1/8/2022,2,0,Abruzzo
1/8/2022,1,0,Abruzzo
1/8/2022,0,1,Abruzzo
1/8/2022,1,0,Abruzzo
1/8/2022,3,0,Abruzzo
1/8/2022,2,0,Abruzzo
1/8/2022,1,0,Abruzzo
1/8/2022,0,0,Abruzzo
1/8/2022,0,0,Basilicata
1/8/2022,0,1,Basilicata
1/8/2022,0,0,Basilicata
1/8/2022,4,0,Basilicata
1/8/2022,0,0,Basilicata
1/8/2022,1,0,Basilicata
1/8/2022,0,0,Basilicata
1/8/2022,0,0,Basilicata
1/8/2022,3,0,Basilicata
1/8/2022,1,0,Basilicata
1/8/2022,0,0,Basilicata
1/8/2022,0,0,Calabria
1/8/2022,0,0,Calabria
1/8/2022,1,0,Calabria
1/8/2022,0,0,Calabria
1/8/2022,1,0,Calabria
1/8/2022,1,0,Calabria
1/8/2022,1,0,Calabria
1/8/2022,3,0,Calabria
1/8/2022,1,0,Calabria
1/8/2022,2,0,Calabria
1/8/2022,1,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,0,Campania
1/8/2022,6,0,Campania
1/8/2022,8,4,Campania
1/8/2022,2,1,Campania
1/8/2022,2,0,Campania
1/8/2022,1,2,Campania
1/8/2022,4,0,Campania
1/8/2022,3,0,Campania
1/8/2022,9,0,Campania
1/8/2022,1,0,Campania
1/8/2022,0,0,Campania
1/8/2022,0,1,Emilia-Romagna
1/8/2022,13,1,Emilia-Romagna
1/8/2022,4,1,Emilia-Romagna
1/8/2022,3,0,Emilia-Romagna
1/8/2022,6,0,Emilia-Romagna
1/8/2022,1,0,Emilia-Romagna
1/8/2022,3,0,Emilia-Romagna
1/8/2022,3,0,Emilia-Romagna
1/8/2022,3,0,Emilia-Romagna
1/8/2022,1,0,Emilia-Romagna
1/8/2022,0,0,Emilia-Romagna
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,1,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Friuli-Venezia Giulia
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,0,1,Lazio
1/8/2022,3,0,Lazio
1/8/2022,8,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,4,0,Lazio
1/8/2022,2,0,Lazio
1/8/2022,5,0,Lazio
1/8/2022,4,0,Lazio
1/8/2022,0,0,Lazio
1/8/2022,1,0,Lazio
1/8/2022,1,0,Lazio
1/8/2022,0,0,Liguria
1/8/2022,0,0,Liguria
1/8/2022,0,0,Liguria
1/8/2022,0,0,Liguria
1/8/2022,3,0,Liguria
1/8/2022,0,0,Liguria
1/8/2022,1,0,Liguria
1/8/2022,0,0,Liguria
1/8/2022,2,0,Liguria
1/8/2022,5,0,Liguria
1/8/2022,2,0,Liguria
1/8/2022,1,0,Liguria
1/8/2022,1,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,0,0,Lombardia
1/8/2022,1,0,Lombardia
1/8/2022,23,5,Lombardia
1/8/2022,4,0,Lombardia
1/8/2022,3,0,Lombardia
1/8/2022,2,0,Lombardia
1/8/2022,2,1,Lombardia
1/8/2022,3,1,Lombardia
1/8/2022,3,0,Lombardia
1/8/2022,6,0,Lombardia
1/8/2022,4,0,Lombardia
1/8/2022,2,0,Lombardia
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,1,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Marche
1/8/2022,2,0,Marche
1/8/2022,2,0,Marche
1/8/2022,1,1,Marche
1/8/2022,0,0,Marche
1/8/2022,2,0,Marche
1/8/2022,1,0,Marche
1/8/2022,0,0,Marche
1/8/2022,2,0,Marche
1/8/2022,0,0,Marche
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,1,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,0,0,Molise
1/8/2022,3,0,Piemonte
1/8/2022,4,1,Piemonte
1/8/2022,4,0,Piemonte
1/8/2022,1,0,Piemonte
1/8/2022,1,0,Piemonte
1/8/2022,0,0,Piemonte
1/8/2022,4,0,Piemonte
1/8/2022,0,0,Piemonte
1/8/2022,1,0,Piemonte
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/8/2022,1,0,Provincia Autonoma Trento
1/8/2022,2,0,Provincia Autonoma Trento
1/8/2022,4,0,Provincia Autonoma Trento
1/8/2022,1,0,Provincia Autonoma Trento
1/8/2022,0,0,Provincia Autonoma Trento
1/8/2022,0,0,Provincia Autonoma Trento
1/8/2022,0,0,Provincia Autonoma Trento
1/8/2022,1,0,Provincia Autonoma Trento
1/8/2022,0,0,Provincia Autonoma Trento
1/8/2022,3,0,Provincia Autonoma Trento
1/8/2022,0,0,Provincia Autonoma Trento
1/8/2022,1,0,Provincia Autonoma Trento
1/8/2022,3,1,Puglia
1/8/2022,2,0,Puglia
1/8/2022,2,0,Puglia
1/8/2022,2,1,Puglia
1/8/2022,1,0,Puglia
1/8/2022,0,0,Puglia
1/8/2022,5,0,Puglia
1/8/2022,9,0,Puglia
1/8/2022,4,0,Puglia
1/8/2022,0,0,Puglia
1/8/2022,1,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,1,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,1,0,Sardegna
1/8/2022,2,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,0,0,Sardegna
1/8/2022,0,0,Sicilia
1/8/2022,0,0,Sicilia
1/8/2022,0,0,Sicilia
1/8/2022,0,0,Sicilia
1/8/2022,0,0,Sicilia
1/8/2022,5,2,Sicilia
1/8/2022,4,1,Sicilia
1/8/2022,6,1,Sicilia
1/8/2022,2,1,Sicilia
1/8/2022,1,1,Sicilia
1/8/2022,0,0,Sicilia
1/8/2022,2,1,Sicilia
1/8/2022,3,0,Sicilia
1/8/2022,4,0,Sicilia
1/8/2022,2,0,Sicilia
1/8/2022,0,0,Toscana
1/8/2022,0,0,Toscana
1/8/2022,3,0,Toscana
1/8/2022,3,0,Toscana
1/8/2022,2,0,Toscana
1/8/2022,2,0,Toscana
1/8/2022,0,0,Toscana
1/8/2022,3,0,Toscana
1/8/2022,8,0,Toscana
1/8/2022,2,0,Toscana
1/8/2022,0,0,Toscana
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,1,0,Umbria
1/8/2022,2,0,Umbria
1/8/2022,2,0,Umbria
1/8/2022,2,0,Umbria
1/8/2022,1,0,Umbria
1/8/2022,0,0,Umbria
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
1/8/2022,0,0,Veneto
1/8/2022,11,3,Veneto
1/8/2022,3,0,Veneto
1/8/2022,0,0,Veneto
1/8/2022,1,0,Veneto
1/8/2022,1,0,Veneto
1/8/2022,0,0,Veneto
1/8/2022,2,0,Veneto
1/8/2022,2,0,Veneto
1/8/2022,0,0,Veneto
1/8/2022,0,0,Veneto
2/8/2022,1,0,Abruzzo
2/8/2022,0,0,Abruzzo
2/8/2022,0,0,Abruzzo
2/8/2022,0,0,Abruzzo
2/8/2022,0,0,Abruzzo
2/8/2022,1,0,Abruzzo
2/8/2022,2,0,Abruzzo
2/8/2022,3,0,Abruzzo
2/8/2022,4,0,Abruzzo
2/8/2022,1,0,Abruzzo
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,1,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,1,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,1,0,Basilicata
2/8/2022,0,0,Basilicata
2/8/2022,1,2,Calabria
2/8/2022,0,0,Calabria
2/8/2022,0,0,Calabria
2/8/2022,2,0,Calabria
2/8/2022,0,0,Calabria
2/8/2022,1,0,Calabria
2/8/2022,0,0,Calabria
2/8/2022,1,0,Calabria
2/8/2022,0,0,Calabria
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,0,0,Campania
2/8/2022,3,0,Campania
2/8/2022,4,0,Campania
2/8/2022,4,0,Campania
2/8/2022,0,0,Campania
2/8/2022,1,0,Campania
2/8/2022,5,2,Campania
2/8/2022,11,0,Campania
2/8/2022,1,0,Campania
2/8/2022,0,0,Campania
2/8/2022,1,0,Emilia-Romagna
2/8/2022,37,4,Emilia-Romagna
2/8/2022,3,0,Emilia-Romagna
2/8/2022,2,0,Emilia-Romagna
2/8/2022,3,0,Emilia-Romagna
2/8/2022,2,0,Emilia-Romagna
2/8/2022,1,1,Emilia-Romagna
2/8/2022,2,0,Emilia-Romagna
2/8/2022,8,0,Emilia-Romagna
2/8/2022,3,0,Emilia-Romagna
2/8/2022,3,0,Emilia-Romagna
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,0,0,Friuli-Venezia Giulia
2/8/2022,0,0,Friuli-Venezia Giulia
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,3,0,Friuli-Venezia Giulia
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,1,0,Friuli-Venezia Giulia
2/8/2022,0,0,Lazio
2/8/2022,0,1,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,2,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,0,0,Lazio
2/8/2022,1,0,Lazio
2/8/2022,4,0,Lazio
2/8/2022,8,0,Lazio
2/8/2022,1,0,Lazio
2/8/2022,3,1,Lazio
2/8/2022,5,0,Lazio
2/8/2022,1,1,Lazio
2/8/2022,2,0,Lazio
2/8/2022,7,0,Lazio
2/8/2022,1,0,Lazio
2/8/2022,1,1,Lazio
2/8/2022,0,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,3,0,Liguria
2/8/2022,8,0,Liguria
2/8/2022,1,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,1,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,1,0,Liguria
2/8/2022,2,0,Liguria
2/8/2022,0,0,Liguria
2/8/2022,2,0,Liguria
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,1,0,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,1,0,Lombardia
2/8/2022,0,1,Lombardia
2/8/2022,0,0,Lombardia
2/8/2022,34,4,Lombardia
2/8/2022,16,2,Lombardia
2/8/2022,3,1,Lombardia
2/8/2022,6,1,Lombardia
2/8/2022,2,0,Lombardia
2/8/2022,5,0,Lombardia
2/8/2022,6,0,Lombardia
2/8/2022,8,1,Lombardia
2/8/2022,4,1,Lombardia
2/8/2022,7,0,Lombardia
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,5,0,Marche
2/8/2022,2,0,Marche
2/8/2022,1,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,2,0,Marche
2/8/2022,1,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Marche
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,0,0,Molise
2/8/2022,1,0,Piemonte
2/8/2022,0,0,Piemonte
2/8/2022,6,1,Piemonte
2/8/2022,1,0,Piemonte
2/8/2022,3,0,Piemonte
2/8/2022,2,1,Piemonte
2/8/2022,2,0,Piemonte
2/8/2022,0,1,Piemonte
2/8/2022,1,0,Piemonte
2/8/2022,6,0,Piemonte
2/8/2022,2,0,Piemonte
2/8/2022,0,0,Piemonte
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,2,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/8/2022,0,1,Provincia Autonoma Trento
2/8/2022,2,0,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,1,0,Provincia Autonoma Trento
2/8/2022,2,1,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,1,0,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,0,0,Provincia Autonoma Trento
2/8/2022,11,1,Puglia
2/8/2022,5,0,Puglia
2/8/2022,0,0,Puglia
2/8/2022,2,1,Puglia
2/8/2022,0,1,Puglia
2/8/2022,1,0,Puglia
2/8/2022,4,2,Puglia
2/8/2022,6,0,Puglia
2/8/2022,3,1,Puglia
2/8/2022,0,0,Puglia
2/8/2022,1,0,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,2,0,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,0,1,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,0,0,Sardegna
2/8/2022,3,0,Sicilia
2/8/2022,3,0,Sicilia
2/8/2022,2,0,Sicilia
2/8/2022,1,0,Sicilia
2/8/2022,1,0,Sicilia
2/8/2022,0,0,Sicilia
2/8/2022,2,0,Sicilia
2/8/2022,5,0,Sicilia
2/8/2022,2,0,Sicilia
2/8/2022,0,0,Sicilia
2/8/2022,0,0,Toscana
2/8/2022,2,0,Toscana
2/8/2022,1,0,Toscana
2/8/2022,3,0,Toscana
2/8/2022,2,0,Toscana
2/8/2022,1,0,Toscana
2/8/2022,0,0,Toscana
2/8/2022,3,0,Toscana
2/8/2022,12,0,Toscana
2/8/2022,4,0,Toscana
2/8/2022,0,0,Toscana
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,2,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Umbria
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,2,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,1,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,0,1,Valle d'Aosta / Vall├®e d'Aoste
2/8/2022,3,1,Veneto
2/8/2022,2,2,Veneto
2/8/2022,2,0,Veneto
2/8/2022,2,0,Veneto
2/8/2022,1,0,Veneto
2/8/2022,1,0,Veneto
2/8/2022,0,0,Veneto
2/8/2022,8,0,Veneto
2/8/2022,4,0,Veneto
2/8/2022,0,1,Veneto
3/8/2022,2,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,1,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Abruzzo
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,1,0,Basilicata
3/8/2022,2,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,0,0,Basilicata
3/8/2022,1,0,Calabria
3/8/2022,0,0,Calabria
3/8/2022,0,0,Calabria
3/8/2022,1,0,Calabria
3/8/2022,0,0,Calabria
3/8/2022,3,0,Calabria
3/8/2022,0,0,Calabria
3/8/2022,0,0,Calabria
3/8/2022,2,0,Calabria
3/8/2022,1,0,Calabria
